"Logger","Date","Temp"
"LowChannel",2013-11-15,10.73
"LowChannel",2013-11-16,10.92
"LowChannel",2013-11-17,10.95
"LowChannel",2013-11-18,11.21
"LowChannel",2013-11-19,10.6
"LowChannel",2013-11-20,9.06
"LowChannel",2013-11-21,8.9
"LowChannel",2013-11-22,9.1
"LowChannel",2013-11-23,9.1
"LowChannel",2013-11-24,9.69
"LowChannel",2013-11-25,10.13
"LowChannel",2013-11-26,10.16
"LowChannel",2013-11-27,10.32
"LowChannel",2013-11-28,10.33
"LowChannel",2013-11-29,10.32
"LowChannel",2013-11-30,10.42
"LowChannel",2013-12-01,10.63
"LowChannel",2013-12-02,9.58
"LowChannel",2013-12-03,8.48
"LowChannel",2013-12-04,7.15
"LowChannel",2013-12-05,6.41
"LowChannel",2013-12-06,6.85
"LowChannel",2013-12-07,6.09
"LowChannel",2013-12-08,5.61
"LowChannel",2013-12-09,6.75
"LowChannel",2013-12-10,8.21
"LowChannel",2013-12-11,7.38
"LowChannel",2013-12-12,7.78
"LowChannel",2013-12-13,9.07
"LowChannel",2013-12-14,8.85
"LowChannel",2013-12-15,9.07
"LowChannel",2013-12-16,8.81
"LowChannel",2013-12-17,8.56
"LowChannel",2013-12-18,8.37
"LowChannel",2013-12-19,7.49
"LowChannel",2013-12-20,8.63
"LowChannel",2013-12-21,8.75
"LowChannel",2013-12-22,8.96
"LowChannel",2013-12-23,8.64
"LowChannel",2013-12-24,8.27
"LowChannel",2013-12-25,8.28
"LowChannel",2013-12-26,8.67
"LowChannel",2013-12-27,8.81
"LowChannel",2013-12-28,8.6
"LowChannel",2013-12-29,8.52
"LowChannel",2013-12-30,8.72
"LowChannel",2013-12-31,8.43
"LowChannel",2014-01-01,8.48
"LowChannel",2014-01-02,8.5
"LowChannel",2014-01-03,7.83
"LowChannel",2014-01-04,7.38
"LowChannel",2014-01-05,7.4
"LowChannel",2014-01-06,8.09
"LowChannel",2014-01-07,8.56
"LowChannel",2014-01-08,8.83
"LowChannel",2014-01-09,8.73
"LowChannel",2014-01-10,8.84
"LowChannel",2014-01-11,9.13
"LowChannel",2014-01-12,9.17
"LowChannel",2014-01-13,9.12
"LowChannel",2014-01-14,8.96
"LowChannel",2014-01-15,8.8
"LowChannel",2014-01-16,8.68
"LowChannel",2014-01-17,8.75
"LowChannel",2014-01-18,8.74
"LowChannel",2014-01-19,8.92
"LowChannel",2014-01-20,8.97
"LowChannel",2014-01-21,8.99
"LowChannel",2014-01-22,9.12
"LowChannel",2014-01-23,9.03
"LowChannel",2014-01-24,9.05
"LowChannel",2014-01-25,9.2
"LowChannel",2014-01-26,9.39
"LowChannel",2014-01-27,9.12
"LowChannel",2014-01-28,9.5
"LowChannel",2014-01-29,9.5
"LowChannel",2014-01-30,9.19
"LowChannel",2014-01-31,8.6
"LowChannel",2014-02-01,8.57
"LowChannel",2014-02-02,8.91
"LowChannel",2014-02-03,8.82
"LowChannel",2014-02-04,8.82
"LowChannel",2014-02-05,7.6
"LowChannel",2014-02-06,7.08
"LowChannel",2014-02-07,8.22
"LowChannel",2014-02-08,8.6
"LowChannel",2014-02-09,9.19
"LowChannel",2014-02-10,9.41
"LowChannel",2014-02-11,9.54
"LowChannel",2014-02-12,9.85
"LowChannel",2014-02-13,9.93
"LowChannel",2014-02-14,10.16
"LowChannel",2014-02-15,10.15
"LowChannel",2014-02-16,9.88
"LowChannel",2014-02-17,10.15
"LowChannel",2014-02-18,10.16
"LowChannel",2014-02-19,10.11
"LowChannel",2014-02-20,10.13
"LowChannel",2014-02-21,10.25
"LowChannel",2014-02-22,10.54
"LowChannel",2014-02-23,10.22
"LowChannel",2014-02-24,11.1
"LowChannel",2014-02-25,12.05
"LowChannel",2014-02-26,10.76
"LowChannel",2014-02-27,10.98
"LowChannel",2014-02-28,10.98
"LowChannel",2014-03-01,10.62
"LowChannel",2014-03-02,10.77
"LowChannel",2014-03-03,10.95
"LowChannel",2014-03-04,11.06
"LowChannel",2014-03-05,11.45
"LowChannel",2014-03-06,11.24
"LowChannel",2014-03-07,11.42
"LowChannel",2014-03-08,11.32
"LowChannel",2014-03-09,11.53
"LowChannel",2014-03-10,11.56
"LowChannel",2014-03-11,11.58
"LowChannel",2014-03-12,11.25
"LowChannel",2014-03-13,11.2
"LowChannel",2014-03-14,11.55
"LowChannel",2014-03-15,11.32
"LowChannel",2014-03-16,11.43
"LowChannel",2014-03-17,11.01
"LowChannel",2014-03-18,10.62
"LowChannel",2014-03-19,11.05
"LowChannel",2014-03-20,10.82
"LowChannel",2014-03-21,10.5
"LowChannel",2014-03-22,10.68
"LowChannel",2014-03-23,10.71
"LowChannel",2014-03-24,10.74
"LowChannel",2014-03-25,10.94
"LowChannel",2014-03-26,11.04
"LowChannel",2014-03-27,11.12
"LowChannel",2014-03-28,11.11
"LowChannel",2014-03-29,10.98
"LowChannel",2014-03-30,10.89
"LowChannel",2014-03-31,10.38
"LowChannel",2014-04-01,10.52
"LowChannel",2014-04-02,10.95
"LowChannel",2014-04-03,11.05
"LowChannel",2014-04-04,11.21
"LowChannel",2014-04-05,11.48
"LowChannel",2014-04-06,11.62
"LowChannel",2014-04-07,11.65
"LowChannel",2014-04-08,11.54
"LowChannel",2014-04-09,11.61
"LowChannel",2014-04-10,11.22
"LowChannel",2014-04-11,11.35
"LowChannel",2014-04-12,10.81
"LowChannel",2014-04-13,10.46
"LowChannel",2014-04-14,10.16
"LowChannel",2014-04-15,9.73
"LowChannel",2014-04-16,10.05
"LowChannel",2014-04-17,10.35
"LowChannel",2014-04-18,10.48
"LowChannel",2014-04-19,10.34
"LowChannel",2014-04-20,11.23
"LowChannel",2014-04-21,11.46
"LowChannel",2014-04-22,11.5
"LowChannel",2014-04-23,11.3
"LowChannel",2014-04-24,11.65
"LowChannel",2014-04-25,11.53
"LowChannel",2014-04-26,11.05
"LowChannel",2014-04-27,11.04
"LowChannel",2014-04-28,11.18
"LowChannel",2014-04-29,11.55
"LowChannel",2014-04-30,11.99
"LowChannel",2014-05-01,12.84
"LowChannel",2014-05-02,13.37
"LowChannel",2014-05-03,13.08
"LowChannel",2014-05-04,12.96
"LowChannel",2014-05-05,13.06
"LowChannel",2014-05-06,13.28
"LowChannel",2014-05-07,12.97
"LowChannel",2014-05-08,12.65
"LowChannel",2014-05-09,12.7
"LowChannel",2014-05-10,12.88
"LowChannel",2014-05-11,12.9
"LowChannel",2014-05-12,12.88
"LowChannel",2014-05-13,12.45
"LowChannel",2014-05-14,12.35
"LowChannel",2014-05-15,13.38
"LowChannel",2014-05-16,14.04
"LowChannel",2014-05-17,15.06
"LowChannel",2014-05-18,14.74
"LowChannel",2014-05-19,15.37
"LowChannel",2014-05-20,15.25
"LowChannel",2014-05-21,13.64
"LowChannel",2014-05-22,11.97
"LowChannel",2014-05-23,11.05
"LowChannel",2014-05-24,10.96
"LowChannel",2014-05-25,10.5
"LowChannel",2014-05-26,11.69
"LowChannel",2014-05-27,11.45
"LowChannel",2014-05-28,12.73
"LowChannel",2014-05-29,13.23
"LowChannel",2014-05-30,11.24
"LowChannel",2014-05-31,10.65
"LowChannel",2014-06-01,10.94
"LowChannel",2014-06-02,10.5
"LowChannel",2014-06-03,10.06
"LowChannel",2014-06-04,10.49
"LowChannel",2014-06-05,10.31
"LowChannel",2014-06-06,10.08
"LowChannel",2014-06-07,11.03
"LowChannel",2014-06-08,10.95
"LowChannel",2014-06-09,10.73
"LowChannel",2014-06-10,9.69
"LowChannel",2014-06-11,9.35
"LowChannel",2014-06-12,9.67
"LowChannel",2014-06-13,10.25
